GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "95000","Southeast",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",1827567.6,1946755.1,2077946.0,2183557.9,2276387.4,2372587.5,2508730.7,2696906.1,2916247.4,3085167.7,3188974.7,3224994.1,3167500.1,3266071.2,3352354.9,3463374.9,3574509.3,3709866.4,3879272.9,4002796.3,4175243.2,4364697.3,4558462.6,4528353.4,5022472.6,5514967.8
 "95000","Southeast",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",1011531.8,1088020.2,1156448.8,1237149.9,1288361.5,1325028.0,1384945.9,1473567.5,1564472.5,1654380.3,1734061.1,1765526.6,1709712.4,1740579.2,1788570.0,1856689.8,1907634.9,1990193.3,2087151.9,2152135.2,2246769.7,2358044.7,2464925.1,2506374.3,2731715.9,(NA)
 "95000","Southeast",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",683045.7,718325.7,773674.4,791719.6,831240.4,880843.7,946724.7,1028886.1,1142717.4,1205582.4,1229992.4,1231709.6,1232896.9,1294569.8,1329575.4,1365634.2,1417554.9,1461870.4,1529928.9,1577340.5,1641077.7,1703914.8,1778886.7,1825533.3,2039524.0,(NA)
 "95000","Southeast",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",132990.1,140409.3,147822.7,154688.4,156785.5,166715.9,177060.1,194452.5,209057.4,225205.0,224921.3,227757.9,224890.7,230922.3,234209.5,241051.0,249319.5,257802.7,262192.0,273320.7,287395.9,302737.7,314650.8,196445.9,251232.7,(NA)
 "95000","Southeast",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",138169.9,146090.8,155047.3,162544.3,166739.5,174842.5,186784.0,202870.4,221730.3,235789.8,241985.6,240395.9,237220.3,241825.8,245885.9,252090.4,260149.5,268157.3,271973.6,284309.4,298319.6,313601.2,327856.6,331258.4,363097.4,(NA)
 "95000","Southeast",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-5179.8,-5681.5,-7224.6,-7855.8,-9954.0,-8126.6,-9723.9,-8417.9,-12672.8,-10584.8,-17064.3,-12638.0,-12329.6,-10903.5,-11676.3,-11039.4,-10829.9,-10354.6,-9781.6,-10988.7,-10923.7,-10863.5,-13205.9,-134812.5,-111864.7,(NA)
 "96000","Southwest",6,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1219650.3,1291419.2,1349497.5,1399177.5,1433412.4,1468710.1,1494711.2,1574754.0,1631070.8,1741493.8,1812222.9,1812205.1,1783063.6,1818423.8,1873580.3,1955419.7,2022737.7,2084949.4,2175132.2,2194018.1,2247197.5,2332745.5,2402682.8,2362143.6,2452810.4,2521768.5
 "96000","Southwest",6,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",62.373,66.043,69.013,71.554,73.305,75.110,76.439,80.533,83.413,89.060,92.677,92.676,91.186,92.994,95.815,100.000,103.443,106.624,111.236,112.202,114.921,119.296,122.873,120.800,125.437,128.963
 "96000","Southwest",6,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",873958.2,920300.8,972867.2,1049986.6,1098134.4,1127627.3,1195341.7,1303815.9,1422161.4,1564201.5,1679036.9,1752673.0,1645126.6,1736011.4,1855548.8,1955419.7,2065238.8,2155783.4,2149981.6,2163110.1,2288062.7,2461256.7,2537371.3,2460859.2,2796714.3,3177558.7
 "96000","Southwest",6,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",453463.0,496930.6,528185.6,575858.9,602921.2,610453.0,629881.9,665929.1,713353.0,778854.1,833483.7,867595.9,842541.7,863637.7,907750.6,962614.1,1001957.6,1061790.8,1107091.1,1124387.9,1176060.2,1248194.1,1315939.3,1329321.3,1433187.9,(NA)
 "96000","Southwest",6,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",354803.8,355079.5,371336.5,395183.2,414844.2,431035.8,475802.0,541717.4,605820.6,672684.4,722128.2,759763.6,682836.8,748843.6,817857.3,854067.6,919343.0,940292.0,883343.0,876951.7,940028.9,1023102.2,1022453.2,1000129.9,1206125.1,(NA)
 "96000","Southwest",6,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",65691.4,68290.7,73345.2,78944.5,80369.0,86138.4,89657.8,96169.3,102987.8,112663.0,123425.0,125313.5,119748.1,123530.2,129940.9,138738.1,143938.2,153700.6,159547.5,161770.4,171973.5,189960.4,198978.9,131408.0,157401.3,(NA)
 "96000","Southwest",6,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",68280.9,71335.2,77561.3,82805.6,85217.2,89694.3,94217.4,99851.3,108141.9,117197.7,127651.8,129421.8,124878.7,128044.9,135094.1,143764.6,149443.1,159789.2,164751.4,167008.9,177198.7,195459.8,205646.0,200798.3,220533.3,(NA)
 "96000","Southwest",6,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-2589.5,-3044.6,-4216.2,-3861.1,-4848.2,-3555.9,-4559.6,-3681.9,-5154.1,-4534.7,-4226.8,-4108.3,-5130.6,-4514.7,-5153.2,-5026.5,-5504.8,-6088.6,-5203.9,-5238.5,-5225.1,-5499.3,-6667.1,-69390.3,-63132.1,(NA)
 "97000","Rocky Mountain",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",355337.6,380836.4,404324.4,430731.2,435650.9,440386.2,448009.9,462705.8,488569.6,509836.3,530341.5,538771.6,524740.5,530904.0,539570.0,545855.9,561827.6,581511.1,603077.3,615453.0,635757.1,663718.7,690940.1,687771.7,727704.9,749335.0
 "97000","Rocky Mountain",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.097,69.769,74.072,78.909,79.811,80.678,82.075,84.767,89.505,93.401,97.158,98.702,96.132,97.261,98.848,100.000,102.926,106.532,110.483,112.750,116.470,121.592,126.579,125.999,133.314,137.277
 "97000","Rocky Mountain",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",258024.4,278955.2,300514.4,327471.5,338798.4,347596.8,362471.0,386166.9,423233.8,456216.2,490378.5,512295.6,491716.9,508574.4,530768.6,545855.9,572404.3,601755.7,620805.3,637946.3,675051.3,724153.5,765274.3,768010.7,858192.6,954541.4
 "97000","Rocky Mountain",7,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",142030.3,154489.7,166794.5,184544.1,192175.8,194091.2,199525.1,211222.4,225259.0,243852.0,260597.7,269266.5,260676.7,264199.3,274199.6,287960.1,300635.9,318127.8,334196.3,345560.4,366438.4,390610.5,415094.8,430287.1,470255.9,(NA)
 "97000","Rocky Mountain",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",99844.4,106985.7,115401.7,123179.5,126521.9,132014.0,140803.1,150454.0,171852.0,184048.3,199713.9,212727.1,201861.5,212687.4,222979.9,224617.8,237290.4,247728.5,250056.8,253898.7,267412.6,289112.1,302993.7,312160.8,352221.4,(NA)
 "97000","Rocky Mountain",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",16149.8,17479.7,18318.2,19747.9,20100.7,21491.5,22142.8,24490.6,26122.7,28315.9,30066.9,30302.0,29178.7,31687.6,33589.0,33278.0,34478.0,35899.4,36552.2,38487.3,41200.4,44430.9,47185.8,25562.7,35715.3,(NA)
 "97000","Rocky Mountain",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",17274.0,18876.9,20024.3,21474.9,22065.1,22958.4,23971.3,26050.4,28262.0,30016.0,31685.0,32095.1,31161.9,33684.8,35717.9,35338.1,36656.5,38079.5,38514.6,40693.4,43605.0,46839.7,49767.6,49938.0,55254.4,(NA)
 "97000","Rocky Mountain",7,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-1124.2,-1397.2,-1706.1,-1727.0,-1964.4,-1466.8,-1828.4,-1559.8,-2139.3,-1700.1,-1618.1,-1793.1,-1983.2,-1997.2,-2128.9,-2060.2,-2178.5,-2180.1,-1962.4,-2206.1,-2404.7,-2408.8,-2581.7,-24375.2,-19539.1,(NA)
 "98000","Far West",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1952513.2,2068915.1,2204996.1,2346005.0,2335553.1,2379318.6,2465192.6,2557365.9,2675247.4,2782329.5,2848735.3,2877635.3,2783389.3,2840235.3,2881974.3,2947739.8,3024136.0,3120257.1,3256304.5,3356107.1,3504871.9,3658195.2,3772219.3,3689413.4,3963354.0,3993761.8
 "98000","Far West",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.238,70.186,74.803,79.587,79.232,80.717,83.630,86.757,90.756,94.389,96.641,97.622,94.425,96.353,97.769,100.000,102.592,105.853,110.468,113.854,118.900,124.102,127.970,125.161,134.454,135.486
 "98000","Far West",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",1489635.0,1589372.9,1714650.0,1856244.7,1882652.2,1944483.4,2050797.9,2183089.5,2349636.4,2511857.2,2645879.7,2715825.0,2637652.8,2728601.6,2827363.9,2947739.8,3082899.0,3233322.0,3418742.3,3554697.4,3771926.2,4014116.3,4213986.3,4186682.5,4665853.1,5000496.3
 "98000","Far West",8,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",801147.9,870772.5,944696.9,1050184.0,1076164.2,1088563.5,1134456.7,1209126.0,1276232.1,1354839.4,1428489.7,1451669.7,1385112.5,1410383.3,1472859.3,1547522.3,1608250.6,1700997.9,1814576.8,1896836.1,2009563.1,2127588.6,2245488.8,2306823.2,2537535.3,(NA)
 "98000","Far West",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",590802.6,616872.8,662755.4,690554.3,695381.7,730457.2,787394.0,832765.9,922261.5,991237.4,1042316.0,1075951.0,1077761.2,1136032.0,1160372.3,1205692.1,1266729.1,1314516.0,1376088.7,1424430.1,1517934.1,1616189.4,1679381.8,1704221.5,1887449.6,(NA)
 "98000","Far West",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",97684.4,101727.6,107197.7,115506.4,111106.3,125462.6,128947.2,141197.6,151142.7,165780.4,175073.9,188204.3,174779.1,182186.3,194132.3,194525.4,207919.3,217808.1,228076.7,233431.2,244429.0,270338.4,289115.6,175637.8,240868.2,(NA)
 "98000","Far West",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",104046.5,107876.6,113930.6,122039.4,125883.0,132883.3,136853.8,149015.7,160132.5,174182.9,183173.4,196620.7,184816.4,191983.9,204269.0,204082.5,217491.4,227495.4,237643.6,243784.5,254796.6,281113.3,300441.1,301322.7,323923.9,(NA)
 "98000","Far West",8,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-6362.1,-6149.1,-6732.9,-6532.9,-14776.8,-7420.7,-7906.6,-7818.1,-8989.8,-8402.5,-8099.5,-8416.4,-10037.3,-9797.6,-10136.7,-9557.2,-9572.1,-9687.4,-9566.8,-10353.3,-10367.6,-10774.9,-11325.5,-125684.9,-83055.7,(NA)
"Note: See the included footnote file."
"SAGDP1: State annual gross domestic product (GDP) summary "
"Last updated: March 31, 2023-- new statistics for 2022."
"U.S. Bureau of Economic Analysis"
